id_ci,id_delito,id_vicf,id_tv,id_tpm,sexo,genero,pob,disc,fha_nac,edad,nacional,usuario_envio,fecha_envio
CAJ/CAT/00/CAT/184/49761/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49762/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49763/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49764/26/05,613,1,1,6,2,2,4,4,,28,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49765/26/05,603,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49769/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49770/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49772/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49775/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49776/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49777/26/05,632,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49781/26/05,395,1,1,6,2,2,4,4,,39,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49782/26/05,9,1,1,6,2,2,4,4,,46,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49783/26/05,8,1,1,6,2,2,4,4,,34,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49785/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49787/26/05,9,1,1,6,1,1,4,4,,45,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49788/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49790/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49794/26/05,9,1,1,6,2,2,4,4,,43,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49796/26/05,395,1,1,6,2,2,4,4,,44,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49798/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49799/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49802/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49805/26/05,613,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49807/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49808/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49810/26/05,395,1,1,6,1,1,4,4,,45,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49811/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49812/26/05,395,1,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49815/26/05,632,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49816/26/05,9,1,1,6,2,2,4,4,,32,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49817/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49818/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49820/26/05,395,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49821/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49822/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49823/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49824/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49825/26/05,395,1,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49826/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49827/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49831/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49834/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49835/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49836/26/05,395,1,1,6,1,1,4,4,,53,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49838/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49839/26/05,9,1,1,6,1,1,4,4,,43,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49840/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49841/26/05,445,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49842/26/05,9,1,1,6,1,1,4,4,,33,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49845/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49846/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49849/26/05,395,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49850/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49851/26/05,395,1,1,6,2,2,4,4,,57,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49853/26/05,603,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49857/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49858/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49860/26/05,9,1,1,6,1,1,4,4,,49,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49862/26/05,395,1,1,6,2,2,4,4,,41,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49863/26/05,1051,1,1,6,3,3,4,4,,35,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49864/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49866/26/05,636,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49867/26/05,663,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49867/26/05,663,2,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49870/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49872/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49874/26/05,395,1,1,6,1,1,4,4,,22,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49877/26/05,395,1,1,6,1,1,4,4,,55,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49878/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49879/26/05,395,1,1,6,1,1,4,4,,52,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49880/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49881/26/05,443,1,1,6,1,1,4,4,,46,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49883/26/05,842,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49885/26/05,414,1,1,6,2,2,4,4,,47,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49885/26/05,414,2,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49885/26/05,414,3,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49886/26/05,395,1,1,6,1,1,4,4,,46,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49888/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49889/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49890/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49891/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49893/26/05,842,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49902/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49905/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49906/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49908/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49910/26/05,613,1,1,6,2,2,4,4,,28,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49912/26/05,395,1,1,6,1,1,4,4,,28,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49913/26/05,8,1,1,6,2,2,4,4,,53,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49914/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49915/26/05,395,1,1,6,2,2,4,4,,58,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49919/26/05,395,1,1,6,2,2,4,4,,19,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49920/26/05,624,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49921/26/05,395,1,1,6,2,2,4,4,,21,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49925/26/05,395,1,1,6,2,2,4,4,,53,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49926/26/05,1051,1,1,6,3,3,4,4,,45,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49931/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49932/26/05,9,1,1,6,1,1,4,4,,46,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49933/26/05,395,1,1,6,1,1,4,4,,73,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49934/26/05,613,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49935/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49941/26/05,1052,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49942/26/05,395,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49944/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49947/26/05,1049,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49950/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49952/26/05,395,1,1,6,1,1,4,4,,64,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49958/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49959/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49962/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49964/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49965/26/05,9,1,1,6,1,1,4,4,,79,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49966/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49967/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49969/26/05,613,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49971/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49973/26/05,443,1,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49974/26/05,842,1,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49974/26/05,842,2,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49975/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49980/26/05,613,1,1,6,1,1,4,4,,45,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49982/26/05,395,1,1,6,2,2,4,4,,37,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49983/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49985/26/05,1051,1,1,6,3,3,4,4,,35,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49988/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49991/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49993/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49994/26/05,443,1,1,6,2,2,4,4,,19,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49996/26/05,20,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49998/26/05,126,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/49999/26/05,9,1,1,6,1,1,4,4,,53,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50000/26/05,443,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50000/26/05,443,2,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50001/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50002/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50005/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50007/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50009/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50010/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50011/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50016/26/05,443,1,1,6,2,2,4,4,,33,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50017/26/05,9,1,1,6,2,2,4,4,,34,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50019/26/05,443,1,1,6,2,2,4,4,,31,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50020/26/05,613,1,1,6,2,2,4,4,,27,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50021/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50022/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50024/26/05,395,1,1,6,1,1,4,4,,47,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50027/26/05,842,1,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50029/26/05,395,1,1,6,1,1,4,4,,47,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50030/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50031/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50032/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50033/26/05,9,1,1,6,1,1,4,4,,56,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50034/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50035/26/05,611,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50036/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50037/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50039/26/05,1049,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50041/26/05,1051,1,1,6,3,3,4,4,,35,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50043/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50044/26/05,842,1,1,6,1,1,4,4,,89,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50046/26/05,443,1,1,6,2,2,4,4,,29,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50047/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50048/26/05,395,1,1,6,1,1,4,4,,70,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50051/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50053/26/05,9,1,1,6,1,1,4,4,,57,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50056/26/05,1049,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50058/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50061/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50062/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50063/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50064/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50065/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50066/26/05,1051,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50070/26/05,395,1,1,6,1,1,4,4,,41,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50072/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50073/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50074/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50075/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50076/26/05,395,1,1,6,1,1,4,4,,42,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50079/26/05,842,1,1,6,2,2,4,4,,9,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50080/26/05,443,1,1,6,1,1,4,4,,14,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50082/26/05,445,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50086/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50087/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50088/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50092/26/05,395,1,1,6,1,1,4,4,,37,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50095/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50096/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50097/26/05,842,1,1,6,1,1,4,4,,3,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50099/26/05,408,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50100/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50102/26/05,443,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50103/26/05,443,1,1,6,2,2,4,4,,39,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50105/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50107/26/05,663,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50107/26/05,663,2,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50108/26/05,1512,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50110/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50111/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50112/26/05,9,1,1,6,1,1,4,4,,34,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50113/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50114/26/05,613,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50118/26/05,395,1,1,6,2,2,4,4,,48,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50120/26/05,9,1,1,6,1,1,4,4,,47,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50121/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50122/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50124/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50125/26/05,395,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50126/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50127/26/05,21,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50128/26/05,395,1,1,6,1,1,4,4,,31,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50129/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50130/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50131/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50132/26/05,9,1,1,6,2,2,4,4,,45,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50133/26/05,8,1,1,6,1,1,4,4,,37,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50135/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50136/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50141/26/05,395,1,1,6,1,1,4,4,,44,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50142/26/05,20,1,1,6,2,2,4,4,,5,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50144/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50145/26/05,395,1,1,6,2,2,4,4,,25,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50146/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50147/26/05,842,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50148/26/05,629,1,1,6,1,1,4,4,,41,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50151/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50156/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50158/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CAJ/CAT/00/CAT/184/50159/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
